Date,return,regime,vol_garch_t,var_garch_t,var_xgb_q,var_hist,es_garch_t,es_xgb_q,es_hist
2022-10-14,-0.0139537451933793,Normal,0.020349999982658174,0.041006234362382404,0.02998349629342556,0.032796565043770404,0.05627982534022155,0.03645852808082528,0.05627982534022155
2022-11-14,-0.0107752357700643,Normal,0.02401093057405147,0.04838318659545457,0.024363946169614792,0.02840300038049894,0.05627982534022155,0.03645852808082528,0.05627982534022155
2022-12-14,-0.0139577186595405,Normal,0.014640904324617452,0.029502130443444824,0.02011147513985634,0.02444452703014554,0.05627982534022155,0.03645852808082528,0.05627982534022155
2023-01-11,0.0267441790988021,Normal,0.014490886530469317,0.029199837331375617,0.025985896587371826,0.02444452703014554,0.05627982534022155,0.03645852808082528,0.05627982534022155
2023-02-09,-0.0100380059435156,Normal,0.020759953105216708,0.041832309735136776,0.020251581445336342,0.02507885709746846,0.05627982534022155,0.03645852808082528,0.05627982534022155
2023-03-09,0.0240321256257603,Normal,0.0219160443502983,0.04416188951796299,0.023204311728477478,0.02460500963460336,0.05627982534022155,0.03645852808082528,0.05627982534022155
2023-04-11,-0.0127340575751556,Normal,0.013992713682194926,0.028195994943821624,0.02265304885804653,0.02444452703014554,0.05627982534022155,0.03645852808082528,0.05627982534022155
2023-05-10,0.0008213064895555,Normal,0.016558808791223102,0.03336680071908668,0.015137022361159325,0.02434669173204214,0.05627982534022155,0.03645852808082528,0.05627982534022155
2023-06-07,-0.0107721338374272,Normal,0.01776174062106974,0.03579076654604966,0.019925516098737717,0.02355561163655214,0.05627982534022155,0.03645852808082528,0.05627982534022155
2023-07-05,-0.0012007463923739,Normal,0.014720946542043914,0.029663419383467983,0.020589517429471016,0.02463195954254598,0.05627982534022155,0.03645852808082528,0.05627982534022155
2023-08-02,-0.0035636354312704,Normal,0.010220128991412468,0.020594054299399367,0.01991528645157814,0.02416165352374216,0.05627982534022155,0.03645852808082528,0.05627982534022155
2023-08-30,0.0003899033937974,Normal,0.012622751339589722,0.02543545455382751,0.016382118687033653,0.01958349328722652,0.05627982534022155,0.03645852808082528,0.05627982534022155
2023-09-27,-0.0191019851901227,High Vol,0.02683259796484806,0.05406898288136607,0.02242150716483593,0.02296657443106818,0.05627982534022155,0.03645852808082528,0.05627982534022155
2023-10-25,0.002773131173101,Normal,0.015985847924998645,0.032212256857617604,0.014818464405834675,0.02392209555437714,0.05627982534022155,0.03645852808082528,0.05627982534022155
2023-11-24,-0.0144700565604357,Normal,0.014941962499735466,0.030108777229494985,0.02426295354962349,0.024502666460819198,0.05627982534022155,0.03645852808082528,0.05627982534022155
2023-12-26,0.0098880679745944,Normal,0.02291703529845551,0.04617893469976825,0.019537318497896194,0.02346756898084186,0.05627982534022155,0.03645852808082528,0.05627982534022155
2024-01-24,0.0179635311984092,Normal,0.021743856244743186,0.04381492215595686,0.014585872180759907,0.02392209555437714,0.05627982534022155,0.03645852808082528,0.05627982534022155
2024-02-22,0.0225502917394928,Normal,0.013841988893568753,0.02789227720367949,0.018493667244911194,0.02392768696435486,0.05627982534022155,0.03645852808082528,0.05627982534022155
2024-03-22,0.0230132972945627,Normal,0.01447577211718329,0.029169381057469725,0.02420174703001976,0.02504146321877926,0.05627982534022155,0.03645852808082528,0.05627982534022155
2024-04-23,0.0030383912542868,Normal,0.016746966194542443,0.03374594698857588,0.02223924919962883,0.026734139257297437,0.05627982534022155,0.03645852808082528,0.05627982534022155
2024-05-22,0.0087578261906668,Normal,0.01592185660810501,0.03208331125860365,0.024836061522364616,0.026734139257297437,0.05627982534022155,0.03645852808082528,0.05627982534022155
2024-06-19,0.0284084809745861,High Vol,0.02048233482213832,0.041272895465412164,0.02635624073445797,0.0300322583504329,0.05627982534022155,0.03645852808082528,0.05627982534022155
2024-07-17,-0.0049875591090464,Normal,0.015290324348063733,0.030810743205300146,0.02958841249346733,0.0300322583504329,0.05627982534022155,0.03645852808082528,0.05627982534022155
2024-08-14,0.0081533169794667,Normal,0.017692804820511675,0.035651857573270725,0.02656571939587593,0.03168140667486804,0.05627982534022155,0.03645852808082528,0.05627982534022155
2024-09-11,-0.0142796042470306,Normal,0.016565544783087173,0.03338037406853516,0.027457240968942642,0.0300322583504329,0.05627982534022155,0.03645852808082528,0.05627982534022155
2024-10-11,-0.0072573572194108,High Vol,0.025691813657881524,0.051770247319289316,0.02693416364490986,0.0300322583504329,0.05627982534022155,0.03645852808082528,0.05627982534022155
2024-11-08,0.0133553754865152,Normal,0.013979479486579311,0.02816932739947401,0.02295209839940071,0.02917647987725138,0.05627982534022155,0.03645852808082528,0.05627982534022155
2024-12-09,0.008196686244809,Normal,0.02361333198921664,0.04758200621384363,0.02874257043004036,0.0260659062667036,0.05627982534022155,0.03645852808082528,0.05627982534022155
2025-01-09,0.0024243174556389,Normal,0.012856694852481372,0.025906862048931643,0.018229980021715164,0.020957409104692397,0.05627982534022155,0.03645852808082528,0.05627982534022155
2025-02-07,0.0196739294141028,Normal,0.018640365296190283,0.03756123776842157,0.016871124505996704,0.01942757506397924,0.05627982534022155,0.03645852808082528,0.05627982534022155
2025-03-07,0.0131869909938172,Normal,0.0164001477868906,0.03304709112039509,0.01319782342761755,0.01942757506397924,0.05627982534022155,0.03645852808082528,0.05627982534022155
2025-04-07,-0.0846543866315647,High Vol,0.021055648144817297,0.04242814954368659,0.01350659504532814,0.02189751025937614,0.05627982534022155,0.03645852808082528,0.05627982534022155
2025-05-08,-0.014490551048011,High Vol,0.030452530382978217,0.06136332181209472,0.011394857428967953,0.02879559546329456,0.05627982534022155,0.03645852808082528,0.05627982534022155
2025-06-05,-0.0003757702414572,Normal,0.02995932273305608,0.060369484539403724,0.023303810507059097,0.02443511481804146,0.05627982534022155,0.03645852808082528,0.05627982534022155
2025-07-03,-0.0077995268264015,Normal,0.022142790115954627,0.04461879320420892,0.01931275986135006,0.02462504280822568,0.05627982534022155,0.03645852808082528,0.05627982534022155
2025-07-31,0.00074627655653,Normal,0.019167500096944866,0.03862343989120932,0.01688067801296711,0.02462504280822568,0.05627982534022155,0.03645852808082528,0.05627982534022155
2025-08-28,0.0156881093578506,Normal,0.01129569971322398,0.02276138133279028,0.02120385505259037,0.02462504280822568,0.05627982534022155,0.03645852808082528,0.05627982534022155
2025-09-26,-0.0096653289894979,Normal,0.012626073717734545,0.025442149306503833,0.01924395188689232,0.02173424508274294,0.05627982534022155,0.03645852808082528,0.05627982534022155
2025-10-24,-0.0018473505985053,Normal,0.01370356121366653,0.027613338732468254,0.01533009298145771,0.01874538276009596,0.05627982534022155,0.03645852808082528,0.05627982534022155
2025-11-24,-0.0279052640488784,Normal,0.012028066086079087,0.02423713500109577,0.016041455790400505,0.01910527160045594,0.05627982534022155,0.03645852808082528,0.05627982534022155
2025-12-23,0.0238818292590785,Normal,0.014730203923112632,0.02968207345413183,0.018040327355265617,0.01970395946801386,0.05627982534022155,0.03645852808082528,0.05627982534022155
2026-01-22,0.0182375939187897,Normal,0.01921364549501686,0.038716425100531096,0.017875272780656815,0.01970395946801386,0.05627982534022155,0.03645852808082528,0.05627982534022155
2026-02-20,0.0053529686428816,Normal,0.014708525503306848,0.029638390389565752,0.018681105226278305,0.02028596625271016,0.05627982534022155,0.03645852808082528,0.05627982534022155
2026-03-23,-0.0007432351838634,Normal,0.015286720731094694,0.030803481742788567,0.018690818920731544,0.02753283446007904,0.05627982534022155,0.03645852808082528,0.05627982534022155
2026-04-23,0.0022453801426554,Normal,0.016166575800262234,0.03257643226868343,0.017911309376358986,0.02835416466210296,0.05627982534022155,0.03645852808082528,0.05627982534022155
