Date,price,volume,log_return
2018-01-03,49782.23046875,140912700,-0.00504365693817605
2018-01-04,49744.62109375,177259000,-0.0007557634186090794
2018-01-05,49887.73828125,151467900,0.0028729076945233412
2018-01-08,49995.5703125,145968200,0.0021591610182059703
2018-01-09,49701.37109375,203050800,-0.0059018876320338426
2018-01-10,48785.25,173520200,-0.01860450704868971
2018-01-11,48799.390625,197594600,0.0002898125157484345
2018-01-12,49135.91015625,170141300,0.006872309637303505
2018-01-15,49387.28125,26871200,0.005102791243467912
2018-01-16,49491.71875,156009100,0.002112431129694305
2018-01-17,49732.30078125,164355000,0.004849279515931022
2018-01-18,49911.96875,128052800,0.0036061915914402374
2018-01-19,49695.55859375,165177900,-0.004345263907859882
2018-01-22,49974.48046875,155881700,0.0055969197110253876
2018-01-23,50260.25,164040100,0.005702021728060283
2018-01-24,50746.9296875,203081600,0.009636611085723754
2018-01-25,50777.8984375,211170500,0.0006100724627159586
2018-01-26,51065.48828125,201663100,0.005647703153682635
2018-01-29,50636.3203125,153099700,-0.008439781399121922
2018-01-30,50382.859375,131191800,-0.005018086073446167
2018-01-31,50456.171875,193869800,0.0014540503217462888
2018-02-01,50591.1484375,173045000,0.002671553136927836
2018-02-02,50395.828125,137153500,-0.0038682325721642796
2018-02-06,49304.94140625,241970300,-0.02188408896372568
2018-02-07,48976.44921875,185614500,-0.006684753006813284
2018-02-08,47862.1015625,253048900,-0.023015562242178135
2018-02-09,47799.08984375,181847500,-0.001317393750525434
2018-02-12,47830.48828125,136157700,0.0006566679314895117
2018-02-13,47926.73046875,132844000,0.0020101298087571084
2018-02-14,48400.75,151998500,0.009841913339650963
2018-02-15,48808.390625,190985100,0.008386927645869756
2018-02-16,48882.78125,131791700,0.0015229756783754593
2018-02-19,48928.48046875,16629600,0.0009344368178519391
2018-02-20,48685.19140625,140908500,-0.004984743665317446
2018-02-21,48535.58984375,148051100,-0.0030775659001022466
2018-02-22,48969.640625,174797900,0.008903186963584648
2018-02-23,48643.4296875,118771200,-0.006683780171124106
2018-02-26,48463.44140625,142142400,-0.0037070185732288445
2018-02-27,47970.19140625,162311300,-0.010229922636156092
2018-02-28,47437.9296875,268429100,-0.01115769254420793
2018-03-01,47599.421875,180647800,0.003398502594584029
2018-03-02,47548.1015625,135948400,-0.0010787525649163148
2018-03-05,47720.91015625,148487500,0.0036278067791378345
2018-03-06,47884.62890625,170956000,0.0034248833621584986
2018-03-07,47662.12109375,167836000,-0.0046575778818000535
2018-03-08,48240.0,161788800,0.012051577043925985
2018-03-09,48556.44921875,157745200,0.006538470133886088
2018-03-12,48671.2890625,155969600,0.002362286713327386
2018-03-13,48557.01171875,181292600,-0.002350702325445977
2018-03-14,48156.44140625,130466800,-0.008283699736448892
2018-03-15,47817.05078125,144253200,-0.007072620408235955
