Date,fx_price,fx_return
2018-09-27,18.848979949951172,-0.006679326379829902
2018-09-28,18.78660011291504,-0.0033149426184185932
2018-10-01,18.674419403076172,-0.005989214742225507
2018-10-02,18.70789909362793,0.0017912050856933757
2018-10-03,18.787099838256836,0.004224609397439933
2018-10-04,19.032499313354492,0.012977552629359524
2018-10-05,19.103099822998047,0.003702608161372307
2018-10-08,18.76519012451172,-0.01784705187795596
2018-10-09,18.943359375,0.009449876949914272
2018-10-10,18.99165916442871,0.0025464500816381286
2018-10-11,19.16377067565918,0.009021661100495505
2018-10-12,18.975969314575195,-0.009848146787127709
2018-10-15,18.867000579833984,-0.0057590107868583495
2018-10-16,18.820100784301758,-0.002488905649162633
2018-10-17,18.752090454101562,-0.0036202522258303852
2018-10-18,18.8656005859375,0.006034951811595692
2018-10-19,19.140499114990234,0.01446627384925291
2018-10-22,19.28019905090332,0.00727215059804424
2018-10-23,19.392499923706055,0.00580777610260862
2018-10-24,19.288970947265625,-0.005352910389192236
2018-10-25,19.597570419311523,0.015872121295128504
2018-10-26,19.481769561767578,-0.005926466339467649
2018-10-29,19.369800567626953,-0.005763952590046066
2018-10-30,20.052900314331055,0.03465861594742101
2018-10-31,20.061599731445312,0.00043372931188018275
2018-11-01,20.31509017944336,0.012556441802442404
2018-11-02,20.161800384521484,-0.007574224483352618
2018-11-05,20.010499954223633,-0.007532610501415774
2018-11-06,19.868600845336914,-0.007116494851118431
2018-11-07,19.706600189208984,-0.008187024033488192
2018-11-08,19.86039924621582,0.0077741468294961254
2018-11-09,20.1643009185791,0.015185998217848398
2018-11-12,20.10110092163086,-0.003139173879299289
2018-11-13,20.352819442749023,0.0124448640614848
2018-11-14,20.45549964904785,0.005032327979988773
2018-11-15,20.388700485229492,-0.0032709282177447604
2018-11-16,20.24658966064453,-0.006994482059594367
2018-11-19,20.13990020751953,-0.005283435210968809
2018-11-20,20.367900848388672,0.011257241455311656
2018-11-21,20.367399215698242,-2.4628893842237563e-05
2018-11-22,20.243799209594727,-0.006087010111907846
2018-11-23,20.291500091552734,0.002353548872172801
2018-11-26,20.404199600219727,0.005538658758782686
2018-11-27,20.593700408935547,0.00924448121684335
2018-11-28,20.455400466918945,-0.006738294498698679
2018-11-29,20.27359962463379,-0.008927400589873291
2018-11-30,20.22480010986328,-0.00240994897125822
2018-12-03,20.16069984436035,-0.0031744224735883457
2018-12-04,20.334150314331055,0.008566596988726902
2018-12-05,20.499399185180664,0.008093823583543882
2018-12-06,20.50819969177246,0.00042921346130548064
2018-12-07,20.333599090576172,-0.008550145688085589
2018-12-10,20.274200439453125,-0.0029254820095561307
2018-12-11,20.315099716186523,0.0020152744895179857
2018-12-12,20.179319381713867,-0.006706150939399799
2018-12-13,20.05190086364746,-0.006334331562974523
2018-12-14,20.2726993560791,0.010951166180692726
2018-12-17,20.140100479125977,-0.006562245295367614
2018-12-18,20.069700241088867,-0.003501649285039065
2018-12-19,20.05624008178711,-0.0006708956698992918
2018-12-20,20.0851993560791,0.0014428620259565037
2018-12-21,19.86815071105957,-0.010865210547665595
2018-12-24,19.9207706451416,0.002644955578838553
2018-12-25,19.86039924621582,-0.0030351769662513607
2018-12-26,19.95772933959961,0.0048887424240165785
2018-12-27,19.893299102783203,-0.003233557349677379
2018-12-28,19.68239974975586,-0.010658123827250609
2018-12-31,19.645370483398438,-0.0018831109457958814
2019-01-01,19.633699417114258,-0.0005942638996906346
2019-01-02,19.628299713134766,-0.0002750600648542177
2019-01-03,19.60770034790039,-0.001050023809510801
2019-01-04,19.60449981689453,-0.00016324159315295414
2019-01-07,19.381900787353516,-0.011419440885152989
2019-01-08,19.364620208740234,-0.0008919809735056628
2019-01-09,19.327899932861328,-0.0018980560981094953
2019-01-10,19.205900192260742,-0.006332110917801741
2019-01-11,19.13075065612793,-0.003920511089326241
2019-01-14,19.138900756835938,0.0004259302361170913
2019-01-15,18.973600387573242,-0.008674392957761458
2019-01-16,18.971519470214844,-0.00010968036829421963
2019-01-17,18.881099700927734,-0.004777473434983867
2019-01-18,18.995399475097656,0.006035411065698573
2019-01-21,19.088699340820312,0.0048996854475705474
2019-01-22,19.147199630737305,0.0030599691461345485
2019-01-23,19.15239906311035,0.00027151367545906794
2019-01-24,19.022499084472656,-0.006805544287222367
2019-01-25,19.0132999420166,-0.0004837097087936942
2019-01-28,18.988849639892578,-0.0012867853932889456
2019-01-29,19.03754997253418,0.0025613973325836854
2019-01-30,19.09086036682129,0.0027963625313328117
2019-01-31,19.10527992248535,0.00075502688176629
2019-02-01,19.09309959411621,-0.0006377406024080688
2019-02-04,19.086999893188477,-0.0003195225293563634
2019-02-05,19.09510040283203,0.00042430928117019053
2019-02-06,19.02440071105957,-0.0037093755569910735
2019-02-07,19.10919952392578,0.004447466387649098
2019-02-08,19.074180603027344,-0.0018342499066533327
2019-02-11,19.072370529174805,-9.49010487278553e-05
2019-02-12,19.288400650024414,0.011263194038813654
2019-02-13,19.242700576782227,-0.0023721146407122188
2019-02-14,19.413799285888672,0.00885231860297421
2019-02-15,19.258459091186523,-0.008033719089599304
2019-02-18,19.26112937927246,0.0001386457226698351
2019-02-19,19.243200302124023,-0.0009312759677977556
2019-02-20,19.14109992980957,-0.005319915303750265
2019-02-21,19.218170166015625,0.0040183423573184425
2019-02-22,19.274200439453125,0.002911242520483837
2019-02-25,19.128599166870117,-0.007582883110039772
2019-02-26,19.121000289916992,-0.0003973310654759451
2019-02-27,19.18501091003418,0.0033420697009265274
2019-02-28,19.16448974609375,-0.0010702181539795391
2019-03-01,19.262699127197266,0.005111463930091435
2019-03-04,19.265199661254883,0.00012980381177068602
2019-03-05,19.293420791625977,0.001463804206623578
2019-03-06,19.257400512695312,-0.0018687170957282719
2019-03-07,19.349199295043945,0.0047556094457663805
2019-03-08,19.552799224853516,0.01046742052012242
2019-03-11,19.483200073242188,-0.00356589950879098
2019-03-12,19.39126968383789,-0.004729611045310082
2019-03-13,19.330400466918945,-0.0031439381007924557
2019-03-14,19.290050506591797,-0.0020895651910659086
2019-03-15,19.298599243164062,0.0004430700098372349
2019-03-18,19.203399658203125,-0.004945186311625442
2019-03-19,19.056379318237305,-0.007685411027003254
2019-03-20,18.99449920654297,-0.003252496060248061
2019-03-21,18.798999786376953,-0.010345756235354445
2019-03-22,18.850000381469727,0.002709268562848594
2019-03-25,19.116649627685547,0.014046729460242364
2019-03-26,19.015600204467773,-0.0052999579200574505
2019-03-27,19.08810043334961,0.003805421266663376
2019-03-28,19.363849639892578,0.014342780179162238
2019-03-29,19.345300674438477,-0.0009583763385775002
2019-04-01,19.32939910888672,-0.0008223239759802969
2019-04-02,19.159299850463867,-0.008838977178926859
2019-04-03,19.216100692749023,0.0029602757475380172
2019-04-04,19.217670440673828,8.168586528903801e-05
2019-04-05,19.146799087524414,-0.003694639057400803
2019-04-08,19.06130027770996,-0.004475436043311751
2019-04-09,18.98390007019043,-0.004068860912589018
2019-04-10,18.913820266723633,-0.003698369333178007
2019-04-11,18.806400299072266,-0.005695632551133946
2019-04-12,18.8169002532959,0.0005581623271790352
2019-04-15,18.757579803466797,-0.003157488754259651
2019-04-16,18.85930061340332,0.005408266541407454
2019-04-17,18.865800857543945,0.0003446110918990963
2019-04-18,18.802000045776367,-0.0033875549540923447
2019-04-19,18.787099838256836,-0.0007927940996685728
2019-04-22,18.7677001953125,-0.00103313795586985
2019-04-23,18.826099395751953,0.003106855281977139
2019-04-24,18.903400421142578,0.004097649527689238
2019-04-25,19.068300247192383,0.00868546100271075
2019-04-26,19.022680282592773,-0.0023953169898657
2019-04-29,18.928600311279297,-0.0049579441092807396
2019-04-30,18.99839973449707,0.003680728870498233
2019-05-01,18.93815040588379,-0.0031763235742368018
2019-05-02,18.98270034790039,0.002349628852033842
2019-05-03,19.11319923400879,0.006851099356194448
2019-05-06,19.057899475097656,-0.0028974695237810543
2019-05-07,18.992599487304688,-0.0034322836062363185
2019-05-08,19.039939880371094,0.0024894691915211434
2019-05-09,19.07069969177246,0.0016142378310150707
2019-05-10,19.22551918029785,0.008085410858483424
2019-05-13,19.122900009155273,-0.005351950263299062
2019-05-14,19.20669937133789,0.004372573522975222
2019-05-15,19.143400192260742,-0.0033011250182202728
2019-05-16,19.060800552368164,-0.004324119703419405
2019-05-17,19.099199295043945,0.0020125134061620142
2019-05-20,19.130599975585938,0.0016427335849255556
2019-05-21,19.046300888061523,-0.004416242420196955
2019-05-23,18.982799530029297,-0.0033396223604405056
2019-05-24,19.030799865722656,0.0025254310019433806
2019-05-27,19.043109893798828,0.0006466385292642076
2019-05-28,19.05299949645996,0.0005191922766693708
2019-05-29,19.183210372924805,0.006810893666713285
2019-05-30,19.135480880737305,-0.0024911872149126473
2019-05-31,19.525039672851562,0.0201534781115316
2019-06-03,19.61479949951172,0.00458663019143212
2019-06-04,19.80331039428711,0.009564757540863104
2019-06-05,19.566850662231445,-0.012012273713262182
2019-06-06,19.74924087524414,0.00927821226899641
2019-06-07,19.674280166625977,-0.003802846472106592
2019-06-10,19.27910041809082,-0.02029057815868975
2019-06-11,19.204439163208008,-0.0038801705543914794
2019-06-12,19.10610008239746,-0.0051337986220706755
2019-06-13,19.159799575805664,0.0028066518303978337
2019-06-14,19.181100845336914,0.0011111513547631656
2019-06-17,19.131399154663086,-0.00259454321983906
2019-06-18,19.166200637817383,0.0018174242209469732
2019-06-19,19.122840881347656,-0.0022648660443975173
2019-06-20,19.007400512695312,-0.006055074247614919
2019-06-21,18.98889923095703,-0.0009738465758658411
2019-06-24,19.099069595336914,0.005785064157021619
2019-06-25,19.194900512695312,0.005005023879065629
2019-06-26,19.218000411987305,0.0012027158335078903
2019-06-27,19.136699676513672,-0.004239420829888913
2019-06-28,19.172849655151367,0.001887257354789713
2019-07-01,19.136999130249023,-0.0018716093382825946
2019-07-02,19.099899291992188,-0.0019405261111509061
2019-07-03,19.04400062561035,-0.0029309381850605725
2019-07-04,19.003799438476562,-0.0021131945619061675
2019-07-05,19.00383949279785,2.1076984741105335e-06
2019-07-08,18.99489974975586,-0.00047052841147518124
2019-07-09,18.933290481567383,-0.003248735149212356
2019-07-10,19.160459518432617,0.011926981712918004
2019-07-11,19.12849998474121,-0.0016693867646606468
2019-07-12,19.067289352416992,-0.003205101179275785
2019-07-15,18.987590789794922,-0.00418861806143973
2019-07-16,18.965999603271484,-0.0011377679228239648
2019-07-17,19.089599609375,0.0064957821330306285
2019-07-18,19.057899475097656,-0.0016619774472715987
2019-07-19,18.95669937133789,-0.005324288347076013
2019-07-22,19.01259994506836,0.0029445164975852203
2019-07-23,19.039199829101562,0.0013980883177068487
2019-07-24,19.168399810791016,0.006763077260314582
2019-07-25,19.058399200439453,-0.005755172644155084
2019-07-26,19.026199340820312,-0.0016909652996261917
2019-07-29,19.030960083007812,0.0002501890463927053
2019-07-30,19.04669952392578,0.0008267021648312164
2019-07-31,19.055400848388672,0.00045673726797888916
2019-08-01,19.136499404907227,0.0042469045987829765
2019-08-02,19.21030044555664,0.0038491416262218044
2019-08-05,19.338430404663086,0.00664771203309792
2019-08-06,19.680299758911133,0.01752379440862625
2019-08-07,19.595869064331055,-0.004299341160986179
2019-08-08,19.632299423217773,0.0018573576470353457
2019-08-09,19.427650451660156,-0.010478807312348523
2019-08-12,19.425600051879883,-0.0001055458555257847
2019-08-13,19.58449935913086,0.008146617848201443
2019-08-14,19.378740310668945,-0.01056179942589429
2019-08-15,19.654659271240234,0.014137818348054127
2019-08-16,19.598600387573242,-0.002856268359173324
2019-08-19,19.622299194335938,0.001208478637640027
2019-08-20,19.87310028076172,0.01270043908701593
2019-08-21,19.750499725341797,-0.006188279038135822
2019-08-22,19.671899795532227,-0.003987582436130498
2019-08-23,19.799699783325195,0.006475563987366773
2019-08-26,20.00429916381836,0.0102804335174926
2019-08-27,19.93589973449707,-0.0034250954214397602
2019-08-28,19.974000930786133,0.0019093611975607057
2019-08-29,20.139400482177734,0.008246644908042779
2019-08-30,20.120800018310547,-0.0009240125463550243
2019-09-02,20.093799591064453,-0.0013428173631235439
2019-09-03,20.12445068359375,0.0015242382875578233
2019-09-04,19.9606990814209,-0.008170233317679135
2019-09-05,19.685699462890625,-0.013872837838935628
2019-09-06,19.705699920654297,0.001015473417819647
2019-09-09,19.541139602661133,-0.00838596352594758
2019-09-10,19.555500030517578,0.0007346119071605768
2019-09-11,19.492000579833984,-0.0032524236208290942
2019-09-12,19.499399185180664,0.00037949935011635756
2019-09-13,19.428499221801758,-0.003642633929732887
2019-09-16,19.398099899291992,-0.00156590221186647
2019-09-17,19.422399520874023,0.0012518965556136507
2019-09-18,19.352800369262695,-0.0035898835623661587
2019-09-19,19.396699905395508,0.00226581269967332
2019-09-20,19.42919921875,0.0016741052584959475
2019-09-23,19.418899536132812,-0.0005302541534145254
2019-09-24,19.47599983215332,0.002936134967266989
2019-09-25,19.435699462890625,-0.00207137618773803
2019-09-26,19.566999435424805,0.006732891427937246
2019-09-27,19.65703010559082,0.004590595577511266
2019-09-30,19.678699493408203,0.0011017662684945449
2019-10-01,19.734819412231445,0.002847751650080033
2019-10-02,19.803800582885742,0.0034893094726908638
2019-10-03,19.783700942993164,-0.0010154539107035535
2019-10-04,19.65304946899414,-0.006625898464146995
2019-10-07,19.52079963684082,-0.00675197038845592
2019-10-08,19.570899963378906,0.0025632220896418052
2019-10-09,19.625200271606445,0.002770701301387102
2019-10-10,19.58489990234375,-0.0020556123689975756
2019-10-11,19.43470001220703,-0.007698727425819793
2019-10-14,19.3080997467041,-0.006535444877674547
2019-10-15,19.269350051879883,-0.0020089305051893317
2019-10-16,19.230649948120117,-0.002010395677623474
2019-10-17,19.194900512695312,-0.0018607122245764896
2019-10-18,19.179800033569336,-0.0007870018366486887
2019-10-21,19.117700576782227,-0.0032430059519741134
2019-10-22,19.12179946899414,0.00021438001138653144
2019-10-23,19.140689849853516,0.0009874100054896458
2019-10-24,19.101600646972656,-0.002044292639707223
2019-10-25,19.117900848388672,0.0008529782842035167
2019-10-28,19.0393009185791,-0.004119801103919917
2019-10-29,19.110200881958008,0.003716957845360631
2019-10-30,19.107200622558594,-0.00015701012038836178
2019-10-31,19.092920303344727,-0.0007476583598666221
2019-11-01,19.238800048828125,0.00761147417502232
2019-11-04,19.084999084472656,-0.008026437541950208
2019-11-05,19.16790008544922,0.004334371122833186
2019-11-06,19.186800003051758,0.0009855334073102888
2019-11-07,19.150699615478516,-0.0018832943516147451
2019-11-08,19.121599197387695,-0.001520704248318152
2019-11-11,19.109500885009766,-0.0006329042457948468
2019-11-12,19.111499786376953,0.00010459701912028569
2019-11-13,19.2987003326416,0.009747516436058874
2019-11-14,19.365219116210938,0.003440874600779625
2019-11-15,19.312700271606445,-0.002715703311509151
2019-11-18,19.19879913330078,-0.005915192717892056
2019-11-19,19.317190170288086,0.006147649949869689
2019-11-20,19.358539581298828,0.002138262265820197
2019-11-21,19.46969985961914,0.005725759581871437
2019-11-22,19.386850357055664,-0.004264384133576955
2019-11-25,19.344999313354492,-0.002161066943358926
2019-11-26,19.44515037536621,0.005163748289369184
2019-11-27,19.507299423217773,0.00319102397459816
2019-11-28,19.554649353027344,0.0024243518044799292
2019-11-29,19.4914493560791,-0.0032372018833931016
2019-12-02,19.53594970703125,0.0022804681483208017
2019-12-03,19.573999404907227,0.0019457816102987744
2019-12-04,19.54949951171875,-0.0012524389213366465
2019-12-05,19.431100845336914,-0.006074766904591154
2019-12-06,19.363000869750977,-0.00351084533604038
2019-12-09,19.254749298095703,-0.005606326351048803
2019-12-10,19.229999542236328,-0.0012862112923797296
2019-12-11,19.249900817871094,0.0010343726061103325
2019-12-12,19.101299285888672,-0.0077495502239788875
2019-12-13,18.98200035095215,-0.006265177981174798
2019-12-16,19.03420066833496,0.002746216023159761
2019-12-17,18.936189651489258,-0.005162508665220881
2019-12-18,18.91754913330078,-0.0009848707310621907
2019-12-19,18.975500106811523,0.0030586622007186463
2019-12-20,18.909000396728516,-0.0035106588445584556
2019-12-23,18.941299438476562,0.0017066733805833497
2019-12-24,18.934499740600586,-0.00035905238154198773
2019-12-25,18.96269989013672,0.001488244778816844
2019-12-26,18.95210075378418,-0.0005591028542222608
2019-12-27,18.928499221801758,-0.0012461014372322878
2019-12-30,18.827899932861328,-0.005328872946125686
2019-12-31,18.917699813842773,0.004758173191472644
2020-01-01,18.917400360107422,-1.5829414167289173e-05
2020-01-02,18.898799896240234,-0.0009837300014866569
2020-01-03,18.830299377441406,-0.0036311809921342705
2020-01-06,18.944759368896484,0.006060101323314757
2020-01-07,18.841449737548828,-0.005468126663523628
2020-01-08,18.96419906616211,0.006493725876590969
2020-01-09,18.81399917602539,-0.007951712286426963
2020-01-10,18.834800720214844,0.0011050310428752956
2020-01-13,18.79762077331543,-0.0019759535804996153
2020-01-14,18.79010009765625,-0.0004001666281047312
2020-01-15,18.793800354003906,0.0001969064580921906
2020-01-16,18.782699584960938,-0.0005908357289224842
2020-01-17,18.76300048828125,-0.0010493397885157861
2020-01-20,18.656299591064453,-0.005703002792009787
2020-01-21,18.65369987487793,-0.00013935761071798354
2020-01-22,18.7593994140625,0.005650417763707969
2020-01-23,18.700410842895508,-0.0031494350623256055
2020-01-24,18.74920082092285,0.002605634796408949
2020-01-27,18.862499237060547,0.006024655022622562
2020-01-28,18.892000198364258,0.0015627788872316464
2020-01-29,18.724050521850586,-0.00892974085933672
2020-01-30,18.681900024414062,-0.002253679677239611
2020-01-31,18.780799865722656,0.005279922234962624
2020-02-03,18.866409301757812,0.00454799096623448
2020-02-04,18.81439971923828,-0.0027605360340886547
2020-02-05,18.671289443969727,-0.007635498973076659
2020-02-06,18.587600708007812,-0.0044922903694529165
2020-02-07,18.639699935913086,0.0027989814473524566
2020-02-10,18.800249099731445,0.008576408464705278
2020-02-11,18.702699661254883,-0.005202239381171499
2020-02-12,18.642000198364258,-0.003250770072984052
2020-02-13,18.640399932861328,-8.584562679870176e-05
2020-02-14,18.59510040283203,-0.0024331378372398752
2020-02-17,18.542999267578125,-0.0028058069689634022
2020-02-18,18.549999237060547,0.000377428077950798
2020-02-19,18.58894920349121,0.002097527385485111
2020-02-20,18.550100326538086,-0.0020920778325874373
2020-02-21,18.847400665283203,0.015899811167054387
2020-02-24,19.007709503173828,0.008469651547119133
2020-02-25,19.03660011291504,0.0015187877286398737
