Date,return,regime,fx_return,vol_garch_normal,vol_garch_t,vol_xgb_pure,vol_xgb_ensemble,var_garch_normal,var_garch_t,var_xgb_pure,var_xgb_ensemble,es_garch_normal,es_garch_t,es_xgb_pure,es_xgb_ensemble,var_hist,es_hist,var_xgb_pure_t
2023-02-23,0.0,Normal,-0.0035504853453484,0.0098922285519336,0.0099221337234129,0.0072632026858627,0.0074896998703479,0.0162712680122809,0.0199935794193559,0.011946905281125,0.0123194599965198,0.02040482652886407,0.028676245882827862,0.014981901203651322,0.015449099846953319,0.016460835557781942,0.019425087788315944,0.01463570475733568
2023-04-03,0.0018718745786053,High Vol,-0.0027900152847604,0.0125828626568312,0.0133210340871591,0.0085042594000697,0.0084327599033713,0.0206969672785211,0.0268425280684437,0.0139882619187408,0.0138706557122712,0.02595483195735263,0.038499506209588835,0.017541844782889185,0.017394361855319056,0.016460835557781942,0.021210777048593987,0.01713649407051252
2023-05-15,0.0009797174245023,Normal,0.0012255076953376,0.0099360329533626,0.0099731728783886,0.0089946975931525,0.009190903045237,0.0163433198408478,0.020096425785566,0.0147949609594286,0.0151176902089175,0.020495182428716865,0.028823755622016452,0.018553477925051878,0.018958193423969358,0.016460835557781942,0.021210777048593987,0.018124750753704406
2023-06-21,0.0,Normal,0.0076227228060457,0.0090862891353459,0.0089428632945122,0.0084124030545353,0.0084784291684627,0.0149456156398035,0.0180203021345464,0.0138371716756301,0.0139457749685971,0.01874240497219356,0.0258460280700327,0.017352371522504552,0.01748856443333254,0.015352944235660361,0.01971985377152866,0.016951399090863115
2023-07-25,-0.0009532233480602,Normal,-0.0087692417514668,0.0089795464988431,0.0087822829973445,0.0080279316753149,0.0083956876769661,0.0147700396270015,0.0176967250679494,0.0132047725330603,0.0138096773262096,0.018522225568772123,0.025381930304987196,0.016559317484466585,0.01731789249911024,0.0153962668185986,0.020255806834529554,0.01617667066357194
2023-08-29,0.0116115041050401,Normal,0.0040113535593813,0.0073623234507561,0.0069576197342692,0.0073792529292404,0.0070104910992085,0.0121099444307661,0.014019940327809,0.0121377909448534,0.0115312317112442,0.01518635887488687,0.020108418191172192,0.015221279526980857,0.01446062977725418,0.013444254867340761,0.01837843146941817,0.014869551611478815
2023-10-03,0.0019554123439344,Normal,0.0152380182594302,0.0097765243252888,0.0098476258148197,0.0086881285533308,0.0083295060321688,0.0160809514954306,0.0198434423793448,0.0142906997623669,0.0137008182077271,0.020166161938681097,0.028460908419476384,0.0179211140402264,0.01718137877276494,0.013444254867340761,0.019069457891250228,0.01750699930869742
2023-11-03,0.0753732717284811,Normal,-0.0133384798017397,0.0094911694986077,0.008752282024832,0.0057783112861216,0.0059925657697021,0.0156115845737962,0.0176362716570897,0.0095044762766317,0.0098568935410399,0.01957755688300193,0.025295223625912477,0.011918996695647726,0.012360942162995114,0.01394648278834956,0.019494422537419127,0.01164357675771118
2023-12-06,0.0108206371210202,Normal,-0.0055038230406971,0.01457864336544,0.012566349798153,0.0063532451167702,0.0063379779458045,0.023979734415676,0.025321802719502,0.0104501582732313,0.0104250460116951,0.030071554385976244,0.03631837130063479,0.0131049200715959,0.013073428282510544,0.01394648278834956,0.019965053361532117,0.012802096237933765
2024-01-08,0.0016977422261291,Normal,-0.0075339680765605,0.0116338399186269,0.0130891322038739,0.0075090774334967,0.0071835499256849,0.0191359637855264,0.0263752345557571,0.0123513332515465,0.0118158881496498,0.02399727060064285,0.03782927986401104,0.015489070194638629,0.01481760043507926,0.01394648278834956,0.019965053361532117,0.015131154267599239
2024-02-06,0.0025744814309775,Normal,-0.002427904949678,0.0116728662317611,0.0163856013371787,0.0075697083957493,0.0076078348793089,0.0192001563582317,0.0330177793205655,0.0124510623097133,0.0125137747944792,0.024077770676574562,0.04735650072667096,0.015614134457008568,0.015692778442952176,0.01394648278834956,0.02182919477557357,0.015253328589459957
2024-03-06,-0.0032361787970411,Normal,-0.0013556872743528,0.0120753491575824,0.0204499477903819,0.0066478252410888,0.006693601142615,0.0198621818585548,0.0412076340297544,0.0109346994591445,0.0110099941167969,0.024907977362469216,0.05910298605875582,0.013712554266865008,0.013806976805218297,0.01698958675491562,0.0238732425548642,0.013395689438258201
2024-04-08,0.0073736366929805,Normal,-0.0073399165521995,0.0112570876960141,0.0129417896250858,0.0058097960427403,0.0060811070725321,0.0185162615256997,0.0260783321320475,0.0095562640927497,0.0100025310241348,0.02322013896580254,0.037403440812037024,0.011983940706366375,0.012543577442335948,0.01390741764728032,0.022808138079151184,0.011707020065320477
2024-05-08,0.0102182502128604,High Vol,0.0012264648987485,0.0230501186392063,0.0236463235678441,0.0061127194203436,0.0061407089233398,0.0379140712453603,0.0476484858406906,0.0100545287090889,0.0101005673446088,0.047545774931656466,0.06834092421636544,0.01260878463704211,0.012666518943348139,0.01669029191483042,0.029725075332900103,0.012317425324604553
2024-06-05,0.0260864263492564,High Vol,0.0062784416560961,0.0420466657625336,0.0525601276899134,0.008238666690886,0.0087092071771621,0.0691606106807197,0.1059111998037361,0.0135514007877481,0.0143253710132269,0.08673019598136202,0.15190554645642768,0.01699400330007537,0.01796459318756785,0.01720209956363918,0.03585218205594309,0.016601311913902798
2024-07-03,0.0128393155593952,Normal,-0.0062373201374544,0.0117118040551174,0.0270461374805636,0.0148710934445261,0.0125343538820743,0.0192642033782049,0.0544992753351511,0.0244607719889631,0.0206171774444232,0.02415808822350806,0.07816682481745797,0.0306747949096637,0.025854772286385077,0.01941623800959616,0.041073559973943526,0.029965972655075706
2024-08-01,-0.0043445252134759,Normal,-0.0060311486016936,0.0122030598667165,0.0129831804758165,0.0090879118070006,0.008817852474749,0.0200722472816746,0.0261617366984832,0.0149482846971601,0.014504076625014,0.025171407877855982,0.037523065707844694,0.01874575207779809,0.018188697234375807,0.01941623800959616,0.03912443071422248,0.018312581903690537
2024-08-30,0.0082986723346262,Normal,0.0085978161586148,0.0137948577088613,0.0160416311040356,0.0147373061627149,0.015962591394782,0.0226905217357001,0.0323246626617954,0.0242407114932359,0.0262561263512516,0.028454829673810744,0.046362382399207785,0.030398830169990135,0.03292624171102465,0.025315317615870418,0.04215328476180513,0.029696384810489397
2024-10-03,-0.0119362039757825,Normal,-0.0111820175884883,0.0147754371675255,0.0163289817719921,0.010462355799973,0.0107258977368474,0.024303431414798,0.0329036881578372,0.0172090438840423,0.017642531794764,0.030477483481976084,0.04719286288239977,0.021580835305303903,0.02212444663381004,0.021356655419056257,0.041446380798088316,0.021082153035966916
2024-11-04,0.009425038396931,Normal,0.0015513529492935,0.0121490270231685,0.0144966368057826,0.0113549279049038,0.0106281600892543,0.0199833711629902,0.0292114244142919,0.0186771943481536,0.0174817676706309,0.025059953639443477,0.041897149655999937,0.023421955217768527,0.021922841936344105,0.021356655419056257,0.041446380798088316,0.022880729004090158
2024-12-03,0.00100622410046,Normal,0.0013872475177306,0.0085863167265986,0.0094041059196465,0.0100166471675038,0.0100988848134875,0.0141232342098998,0.0189497283360352,0.0164759184233618,0.0166111873136301,0.017711105481270167,0.027179078732188326,0.020661466400693065,0.020831099046322906,0.021356655419056257,0.034971886884374366,0.02018402858112937
2025-01-03,-0.0194976973212582,Normal,-0.011459465741031,0.0084698515274839,0.0092058020358888,0.0083877434954047,0.0083968201652169,0.0139316660047225,0.0185501364176436,0.013796610310355,0.0138115401036163,0.017470871223427373,0.026605954937581822,0.017301505934058374,0.017320228497129515,0.01843006483336056,0.02713328143582122,0.016901708886349887
2025-01-31,-0.1010856418288988,Normal,0.0083869359945474,0.0097708709700559,0.010395467458735,0.0085001494735479,0.0085287922993302,0.0160716525535713,0.0209473697927604,0.0139815016911949,0.0140286149470691,0.020154500690436807,0.030044241412529822,0.017533367184814755,0.017592449108399105,0.017045041866636138,0.023465333050602583,0.01712821236976025
2025-03-03,0.0182171698320957,Normal,0.0027750854659153,0.0087385468127395,0.0097815864716976,0.0069986269809305,0.0103401057422161,0.0143736304192199,0.0197103699084105,0.011511716973264,0.0170079604331459,0.018025112429640958,0.028270046202326343,0.014436157508532369,0.02132866854545022,0.017045041866636138,0.03305586153195338,0.014102571913488612
2025-04-01,0.0089264582356016,Normal,0.004598752462909,0.0100779377277315,0.0105966444063758,0.0126409670338034,0.0259372033178806,0.0165767324236503,0.021352751073856,0.0207925404737256,0.0426629029503937,0.020787891224254045,0.03062566873222936,0.026074684599905425,0.0535010014747164,0.017045041866636138,0.03266906480240931,0.025472160058821917
2025-05-05,0.0,Normal,0.0004693098769727,0.0223466665945995,0.014650038363839,0.0221328008919954,0.0448812283575534,0.0367569955984024,0.0295205359743203,0.0364052178217934,0.0738230512459591,0.04609475538977873,0.04234049993934212,0.04565361186593068,0.09257708454979086,0.02358755246305964,0.04263023618212504,0.044598664434719014
2025-06-03,-0.0109981781803467,Normal,-0.0119282880405544,0.0185864934889784,0.0204752065637146,0.0096007753163576,0.0091114211827516,0.030572061227656,0.0412585316798708,0.0157918701006569,0.0149869541791315,0.038338598166369114,0.05917598717071201,0.019803642207051976,0.01879424516825618,0.02358755246305964,0.04263023618212504,0.019346026683962226
2025-07-01,-0.0151315028437953,Normal,-0.0032607248779352,0.0157509118496645,0.0147022428356537,0.0100762490183115,0.0106399226933717,0.0259079444837136,0.0296257305103312,0.0165739547438358,0.0175011154326758,0.03248960760222344,0.04249137759445869,0.020784407901705257,0.02194710481050671,0.02239279151135758,0.042210855210586,0.02030412919364706
2025-07-30,0.0368194497811449,Normal,8.546252880179346e-06,0.023017510923558,0.0169412994904613,0.0151022365316748,0.0155937299132347,0.0378604363260095,0.0341375379804017,0.0248409685342044,0.0256494032054857,0.04747851457896515,0.048962540044863494,0.031151576715892127,0.03216538640884087,0.0245853722226487,0.056751409256038644,0.030431737156841866
2025-08-28,0.001660278932423,Normal,-0.000395070539134,0.0243173800599272,0.0265371827214466,0.026694031432271,0.0260135494172573,0.0399985307895286,0.0534737068756923,0.0439077744193275,0.042788481108857,0.05015977129463752,0.0766958799357905,0.05506212051935117,0.053658481551703954,0.028898961418183818,0.04937618521184611,0.053789764615298274
2025-10-01,-0.0095219071645273,Normal,-0.0024633961871604,0.0266732604542685,0.0296936998604068,0.0171327851712703,0.0161766298115253,0.0438736092008248,0.0598342416019518,0.0281809238287444,0.0266081882173387,0.05501927595700096,0.08581862148850643,0.03534001540105255,0.033367741494539666,0.03204474072039574,0.0501052343973295,0.03452339089003236
2025-11-10,0.0068729399317837,Normal,-0.0060842481212019,0.0264389977262276,0.0356795926804194,0.015208538621664,0.0165254715830087,0.0434882813029473,0.0718961051918639,0.0250158199124756,0.0271819818703954,0.05453605922754937,0.10311862359691303,0.03137084739837766,0.034087301884372055,0.029496632528279637,0.06451014346838259,0.030645941010356503
2025-12-17,0.0143584194082179,Normal,-0.0014024327688432,0.0176690592688065,0.0261698148037888,0.0171473212540149,0.0165449697524309,0.0290630162231169,0.0527334427508011,0.0282048335571685,0.0272140535050884,0.03644619485037495,0.07563413928303563,0.03536999916510082,0.034127521008162166,0.029496632528279637,0.0649108899683163,0.0345526817999215
2026-01-20,0.0165293813448747,Normal,-0.0031553570184135,0.0254621936899076,0.037746201366846,0.0160027276724576,0.0162610150873661,0.0418815816409854,0.0760604216637639,0.0263221446531587,0.0267469896443667,0.052521193031407155,0.10909138918217391,0.03300903132503179,0.03354180408378153,0.03579293354649616,0.06966461505392783,0.032246270365277045
2026-02-25,-0.0302784142057904,Normal,-0.0046842986148463,0.0311212192134725,0.0503309502661876,0.0124519523233175,0.0140836602076888,0.0511898502984322,0.1014192994621866,0.0204816389416356,0.023165559573369,0.0641941374568759,0.1454629362577393,0.02568480153577885,0.029050546286982375,0.03401340152815606,0.05857621290702858,0.02509128627392129
2026-04-07,0.0,Normal,-0.0063904360831473,0.0372242236722948,0.0663197073951834,0.027482770383358,0.029601115733385,0.0612283993178271,0.1336374185065865,0.0452051345437409,0.0486895025758687,0.07678288291836356,0.19167250605118005,0.05668906245553831,0.061058600539762795,0.03544761781763136,0.07726282878620865,0.055379111755670535
