Date,return,regime,fx_return,vol_garch_normal,vol_garch_t,vol_xgb_pure,vol_xgb_ensemble,var_garch_normal,var_garch_t,var_xgb_pure,var_xgb_ensemble,var_xgb_q_pure,var_xgb_q_garchx,var_hist,es_garch_normal,es_garch_t,es_xgb_pure,es_xgb_ensemble,es_xgb_q_pure,es_xgb_q_garchx,es_hist
2025-03-03,0.0182174675882027,High Vol,0.0027750854659153,0.008738562596033748,0.009781659245493403,0.008622957393527031,0.01334349811077118,0.01437365638042859,0.01971051655112941,0.014183502743790957,0.0219481012637221,0.006430457346141338,0.03721480816602707,0.01704512874248978,0.045782966854936734,0.06029189536304705,0.045782966854936734,0.038120100852151374,0.03229284960173048,0.03708681196915715,0.06029189536304705
2025-04-01,0.0089262667833144,Normal,0.004598752462909,0.010078040945213583,0.01059685245497871,0.009579038247466087,0.010633554309606552,0.016576902201300012,0.021353170301854903,0.015756115804051472,0.017490640373541803,0.0077010393142700195,0.010789462365210056,0.01704512874248978,0.045782966854936734,0.06029189536304705,0.045782966854936734,0.038120100852151374,0.03229284960173048,0.03708681196915715,0.06029189536304705
2025-05-05,0.0,High Vol,0.0004693098769727,0.022346573789936642,0.014650110994182059,0.044550634920597076,0.03507398068904877,0.03675684294831601,0.0295206823279748,0.07327927343213504,0.05769156434800778,0.0063276817090809345,0.005510106682777405,0.023588119412981178,0.045782966854936734,0.06029189536304705,0.045782966854936734,0.038120100852151374,0.03229284960173048,0.03708681196915715,0.06029189536304705
2025-06-03,-0.0109983473118184,Normal,-0.0119282880405544,0.018586365963196634,0.02047509440911594,0.011254018172621727,0.016930853947997093,0.03057185146641139,0.04125830568292915,0.018511212609014633,0.027848776523748682,0.00746417511254549,0.01007130928337574,0.023588119412981178,0.045782966854936734,0.06029189536304705,0.045782966854936734,0.038120100852151374,0.03229284960173048,0.03708681196915715,0.06029189536304705
2025-07-01,-0.0151315028437953,Normal,-0.0032607248779352,0.015750995037841442,0.01470225999272027,0.009840194135904312,0.008367450907826424,0.025908081316088148,0.029625765082650166,0.016185679014348822,0.013763231974076686,0.011475075967609882,0.01675262115895748,0.022393026338825738,0.045782966854936734,0.06029189536304705,0.045782966854936734,0.038120100852151374,0.03229284960173048,0.03708681196915715,0.06029189536304705
2025-07-30,0.0368197035619971,High Vol,8.546252880179346e-06,0.023017475018828892,0.016941243326615604,0.014847977086901665,0.019190022721886635,0.03786037726798563,0.03413742480753571,0.024422748964282568,0.03156477847537641,0.002407157327979803,0.009067204780876637,0.02458549587487414,0.045782966854936734,0.06029189536304705,0.045782966854936734,0.038120100852151374,0.03229284960173048,0.03708681196915715,0.06029189536304705
2025-08-28,0.001660278932423,Normal,-0.000395070539134,0.02431745672305101,0.02653698356372173,0.03817170858383179,0.040967755019664764,0.03999865688914593,0.053473305563242646,0.06278687331105039,0.067385960432155,0.011765798553824425,0.014136151410639286,0.028899036636553917,0.045782966854936734,0.06029189536304705,0.045782966854936734,0.038120100852151374,0.03229284960173048,0.03708681196915715,0.06029189536304705
2025-10-01,-0.0095219899795479,Normal,-0.0024633961871604,0.026673203720641823,0.0296935807807785,0.019767597317695618,0.023333074524998665,0.043873515882313224,0.059834001650740445,0.03251480414412784,0.03837949226037307,0.02790215238928795,0.017450770363211632,0.03204484049185818,0.045782966854936734,0.06029189536304705,0.045782966854936734,0.038120100852151374,0.03229284960173048,0.03708681196915715,0.06029189536304705
2025-11-10,0.0068727718612093,High Vol,-0.0060842481212019,0.026438996893794583,0.035679327402654025,0.007682438008487225,0.006289597600698471,0.04348827993371675,0.07189557064433436,0.012636486022090061,0.010345467425574162,0.016580874100327492,0.014269858598709106,0.029496691329808537,0.045782966854936734,0.06029189536304705,0.045782966854936734,0.038120100852151374,0.03229284960173048,0.03708681196915715,0.06029189536304705
2025-12-17,0.014358255647915,Normal,-0.0014024327688432,0.01766908154530157,0.026169786787508417,0.017858687788248062,0.02154347114264965,0.029063052864690624,0.05273338629664088,0.0293749273810938,0.035435856646111666,0.009275590069591999,0.008256756700575352,0.029496691329808537,0.045782966854936734,0.06029189536304705,0.045782966854936734,0.038120100852151374,0.03229284960173048,0.03708681196915715,0.06029189536304705
2026-01-20,0.0165293006279828,Normal,-0.0031553570184135,0.02546214410053237,0.037745750392905196,0.007419372443109751,0.011229787021875381,0.04188150007372172,0.07605951292945794,0.012203781672752883,0.0184713559128243,0.01856282725930214,0.0186515673995018,0.0357929978875045,0.045782966854936734,0.06029189536304705,0.045782966854936734,0.038120100852151374,0.03229284960173048,0.03708681196915715,0.06029189536304705
2026-02-25,-0.030278346889959,Normal,-0.0046842986148463,0.031129314806544323,0.05033174423894091,0.01848459243774414,0.01993073709309101,0.05120316636405862,0.10142089935569165,0.030404448913943217,0.032783145195387005,0.02993181347846985,0.05748515948653221,0.0340134179550897,0.045782966854936734,0.06029189536304705,0.045782966854936734,0.038120100852151374,0.03229284960173048,0.03708681196915715,0.06029189536304705
2026-04-07,0.0,High Vol,-0.0063904360831473,0.03724014248719453,0.06631186392480991,0.00496262451633811,0.005527815781533718,0.06125458343825157,0.133621613534369,0.00816279093489704,0.009092447837375327,0.01766662299633026,0.02022702619433403,0.03544767607854226,0.045782966854936734,0.06029189536304705,0.045782966854936734,0.038120100852151374,0.03229284960173048,0.03708681196915715,0.06029189536304705
