Date,return,regime,fx_return,vol_garch_normal,vol_garch_t,vol_xgb_pure,vol_xgb_ensemble,var_garch_normal,var_garch_t,var_xgb_pure,var_xgb_ensemble,var_xgb_q_pure,var_xgb_q_garchx,var_hist,es_garch_normal,es_garch_t,es_xgb_pure,es_xgb_ensemble,es_xgb_q_pure,es_xgb_q_garchx,es_hist
2022-12-16,-0.0167651098387161,Normal,0.0071241777936986,0.009524666720593737,0.00961427081293622,0.005705114919692278,0.0043242317624390125,0.022157688176400785,0.032351348276067726,0.013272081964584813,0.010059667367409875,0.02519555762410164,0.024773523211479187,0.025407823544702224,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2023-01-23,0.0052090406033207,Normal,-0.0066029770675676,0.009096329529347882,0.00883350664147859,0.005505084991455078,0.004976330790668726,0.021161226862173366,0.029724131493457966,0.012806742766285661,0.011576676555396168,0.018542679026722908,0.01907980442047119,0.025738009522945145,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2023-02-23,0.0,Normal,-0.0035504853453484,0.009892277019209842,0.009922161396715715,0.006514229346066713,0.00586413498967886,0.02301287761306188,0.033387378537808425,0.015154363590236754,0.013642017966327923,0.022113293409347534,0.022573040798306465,0.02251749265875009,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2023-04-03,0.0018719845131207,Normal,-0.0027900152847604,0.012582854595528142,0.013321202369449772,0.010857442393898964,0.0111382519826293,0.029272097037671915,0.044824913474476216,0.02525818803056775,0.02591144882032085,0.019301749765872955,0.01581387035548687,0.025428929453938067,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2023-05-15,0.0009792622296709,Normal,0.0012255076953376,0.009936081399835463,0.009973248198566632,0.008837615139782429,0.009051446802914143,0.02311478184080397,0.033559282049904805,0.020559367192024,0.021056814026953082,0.013363154605031013,0.013594463467597961,0.025428929453938067,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2023-06-21,0.0,Normal,0.0076227228060457,0.009086367158021165,0.008942942377534317,0.014126934111118317,0.013761927373707294,0.021138050920817053,0.030092375084664377,0.03286416313611513,0.03201503048852841,0.016926180571317673,0.01561430748552084,0.02341010601267609,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2023-07-25,-0.0009526690598961,Normal,-0.0087692417514668,0.008979664459586739,0.008782427885731432,0.01080202218145132,0.010952009819447994,0.020889823325159703,0.029552255055937494,0.025129261337161285,0.025478184759947252,1e-08,0.011449973098933697,0.02341010601267609,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2023-08-29,0.0116109484155112,Normal,0.0040113535593813,0.007362484347046735,0.006957783744275298,0.012091631069779396,0.012542564421892166,0.01712769980841114,0.02341245524702134,0.028129340232867475,0.02917836807788913,0.008141485042870045,0.014280482195317745,0.021575370404183072,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2023-10-03,0.0019564226885725,Normal,0.0152380182594302,0.010689908016323135,0.00984789403155496,0.010913841426372528,0.010403216816484928,0.024868444787465468,0.0331374740528392,0.025389391799860588,0.024201501324215637,0.015092489309608936,0.014435140416026115,0.021575370404183072,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2023-11-03,0.0753733435184187,Normal,-0.0133384798017397,0.009491480295116747,0.008752080285184732,0.006086585111916065,0.004443545825779438,0.022080485006045376,0.02945013750446305,0.014159514335274572,0.010337233385005048,0.014329922385513783,0.017128782346844673,0.021575370404183072,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2023-12-06,0.0108211486364288,High Vol,-0.0055038230406971,0.01457861284964617,0.012563543543023635,0.010077985934913158,0.008900605142116547,0.03391492500923885,0.042275444560498025,0.02344490115429872,0.020705903850039804,0.018092313781380653,0.013323754072189331,0.024079112274371005,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2024-01-08,0.0016981277263656,Normal,-0.0075339680765605,0.011633849821282965,0.013089059182006167,0.007727841846644878,0.007981848903000355,0.027064381798652042,0.04404376789900528,0.01797764845086616,0.01856855722641009,0.019194278866052628,0.014084882102906704,0.024079112274371005,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2024-02-06,0.0025739002264613,Normal,-0.002427904949678,0.011672896678913343,0.01638567903413307,0.00851457379758358,0.008849851787090302,0.027155218372888444,0.055136662934420363,0.01980786065237241,0.02058783389047406,0.013041188940405846,0.008631746284663677,0.026373288042550458,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
